Time,Document Name,Embedding,Anomaly Score,Anomaly Flag
2014-06,translated_2014-06-30 [COMPANY_1] VA.txt,"[-0.7440529465675354, 0.5320550203323364, 0.8418970108032227, 1.9481956958770752, 1.5171923637390137, -0.3441365659236908, 0.30035847425460815, 0.12536130845546722, -1.0872862339019775, -0.25606971979141235, -0.8382259011268616, 0.507346510887146, 1.8843673467636108, -1.0331714153289795, 0.6108387112617493, -0.11670681089162827, 1.157374382019043, 1.6183338165283203, 0.4476155638694763, 1.408850073814392, -0.5965384244918823, -0.959323525428772, 0.15959377586841583, -0.40068307518959045, 1.5461474657058716, 0.3918420076370239, -0.4859345257282257, -0.5093722343444824, -0.6704098582267761, 0.44564956426620483, -0.36861100792884827, -0.8602066040039062, -0.6270076036453247, 1.75970458984375, -1.295261263847351, -0.06408041715621948, 0.4590083360671997, 0.6235966682434082, -0.5173964500427246, -1.2396055459976196, -0.15462540090084076, -0.02850262261927128, 0.11292117834091187, 0.10113606601953506, -0.5119547843933105, -0.9019904732704163, -0.624755859375, 0.7348358631134033, -1.0359667539596558, 0.18523383140563965, 1.7039244174957275, -1.1840664148330688, 0.36233505606651306, 1.0194436311721802, 1.0800752639770508, 0.7713238596916199, 1.556903600692749, 0.4737740159034729, 0.267739862203598, 0.6623099446296692, -0.9291185140609741, -0.5400989651679993, -0.4291782081127167, 0.5074237585067749, -0.48660171031951904, -0.1284051239490509, 0.4793505370616913, 0.30674341320991516, -0.6778614521026611, -0.7251145243644714, 1.8999550342559814, 0.7435097694396973, -0.23714500665664673, 1.1544711589813232, 0.3446064889431, 1.0179743766784668, 0.7698581218719482, -0.1996738761663437, 0.7147798538208008, -0.07864230126142502, 0.324306845664978, 1.6285946369171143, 0.2846040725708008, -1.4421753883361816, 0.8850427269935608, -0.9436582922935486, 0.8453894257545471, 1.1328504085540771, 0.7411231398582458, -1.1525791883468628, 0.25059598684310913, -1.2035987377166748, 0.2514077425003052, 0.11283072829246521, -0.9006229043006897, 0.3304750919342041, 0.9015812873840332, -0.10713662207126617, -1.1334258317947388, 0.7352235317230225, -1.516849398612976, 0.7545185089111328, 0.7549921274185181, 0.16609221696853638, 0.2899504601955414, 0.25077497959136963, 0.5141744017601013, -1.2395073175430298, 0.08152292668819427, 0.33539003133773804, -0.13706672191619873, -0.792070746421814, 0.24248504638671875, -0.7516884803771973, 1.06422758102417, -0.7481502294540405, -0.24213330447673798, 0.024404332041740417, 0.7911429405212402, -0.7587052583694458, 1.1104604005813599, -0.9655978083610535, -0.4189280569553375, -0.3709334135055542, 0.6130002737045288, 0.46371933817863464, -0.8619710206985474, -0.22011587023735046, -1.0486602783203125, 0.7764356732368469, 0.19170299172401428, 0.30698028206825256, -0.3062012493610382, -1.854862093925476, -0.3800015151500702, -0.05623849108815193, -0.13776354491710663, -0.4783731997013092, -0.1504729688167572, 0.04281681030988693, 0.5575591325759888, 0.5311121940612793, -1.273329496383667, -1.36019766330719, -1.4375944137573242, 0.4966653883457184, 0.5976810455322266, -0.4169424772262573, 1.1016242504119873, -0.418081134557724, 0.49504750967025757, 0.6690931916236877, 0.8463504910469055, 1.5512155294418335, -0.03671784698963165, -1.2683641910552979, -0.194182887673378, -0.5702226161956787, 0.54866623878479, 0.8674001097679138, 0.7153608202934265, 0.1011166200041771, 0.7752989530563354, 0.057468563318252563, 1.3924483060836792, 0.2728661000728607, -0.3677392303943634, 0.6009030342102051, 0.9181205034255981, -0.8493505716323853, -0.812832236289978, 1.9537450075149536, 0.013347159139811993, 0.8521710634231567, -1.383000373840332, 0.694944441318512, -0.444949209690094, -2.127660036087036, 0.9080482721328735, -0.13816925883293152, -0.9809836149215698, 1.0496035814285278, 0.35380297899246216, -1.0629446506500244, 0.582270622253418, -0.2040405124425888, 0.15009716153144836, -1.4677250385284424, -0.791696310043335, 0.5396739840507507, -0.38218235969543457, 0.47613251209259033, -0.06266631931066513, 0.3295346200466156, 1.0511137247085571, -0.5435468554496765, 0.7018861770629883, 0.012283049523830414, 0.3194691836833954, -0.6100053191184998, 0.9546605348587036, -0.718686580657959, -0.15683643519878387, -0.2798684239387512, 0.19845432043075562, 0.669519305229187, 0.9226632118225098, 0.013424737378954887, 0.687325119972229, 0.30040284991264343, 1.5852173566818237, -0.1783062219619751, 0.061828214675188065, 0.8982902765274048, -0.34941601753234863, -0.7734088897705078, -0.022469675168395042, -1.4192993640899658, -0.18013058602809906, -0.8242712616920471, 0.7765331864356995, -1.445807933807373, -0.9542648196220398, 1.7919504642486572, -0.0647483840584755, 0.229108527302742, 1.4249299764633179, -2.335556745529175, -0.09834802895784378, -1.4556163549423218, -0.6257770657539368, 0.8060812950134277, -0.7540512084960938, -0.708415687084198, -0.6930563449859619, 0.815168023109436, 0.40876007080078125, -0.032709237188100815, -0.5079779624938965, 0.35198521614074707, -0.2831621766090393, 0.30784204602241516, -0.9522772431373596, 0.9097483158111572, -0.582951545715332, -0.9007043242454529, 0.36932629346847534, -1.0051584243774414, 0.8178284168243408, 2.129432439804077, 0.9207920432090759, 0.19970107078552246, -0.8928578495979309, 0.19700831174850464, -0.32323428988456726, -0.1774856448173523, 0.5379951596260071, 0.11685153841972351, 0.32357457280158997, -1.529038667678833, -1.533156156539917, -0.5184929966926575, -0.528632640838623, 0.16904671490192413, -0.1680103838443756, 0.06089187413454056, 0.36312079429626465, -0.5090681314468384, -0.29196998476982117, 1.180855393409729, 0.2954227328300476, -0.3597742021083832, -0.8300673961639404, -1.2139464616775513, -1.029811143875122, 0.5588792562484741, -0.017286663874983788, -1.1719621419906616, -1.3252147436141968, -0.37840259075164795, 0.3807389438152313, 1.470286250114441, -0.3617556691169739, 0.9288895726203918, -0.5341867208480835, -1.7160722017288208, -1.5651957988739014, -0.17786754667758942, -0.36476099491119385, -0.5584146976470947, 0.91351717710495, -0.6252760887145996, 0.4595376253128052, 0.8564333915710449, 0.2168072909116745, 0.3685890734195709, 1.5912665128707886, -0.6938267946243286, -1.9676554203033447, -0.47039538621902466, 0.8804833292961121, -2.0328595638275146, -0.3668314516544342, -1.2942657470703125, 0.09439034759998322, 0.22161076962947845, 0.9006305932998657, -1.2996045351028442, -10.487383842468262, 0.4630151093006134, 1.113693118095398, 0.7372697591781616, -1.1781097650527954, -0.23940299451351166, 0.9014838933944702, -0.3806249499320984, 1.4991191625595093, 1.004081130027771, 0.2803412675857544, -0.8612442016601562, 1.142890214920044, -0.3759568929672241, -0.29261037707328796, -0.23322102427482605, -1.374394416809082, 1.0764862298965454, 0.35182031989097595, -0.23300957679748535, 1.103496789932251, 0.3676467835903168, -1.5928590297698975, -0.227789506316185, -0.32285183668136597, -0.445937842130661, -0.6469244956970215, -0.08441673219203949, -1.227837324142456, 0.3390767276287079, -0.7352495193481445, 2.7547473907470703, 0.15255410969257355, 0.7652605772018433, -0.29131191968917847, 2.3109867572784424, 0.8639983534812927, -0.5984539985656738, 0.8397336006164551, -0.1853635460138321, 0.5671384334564209, -0.14813971519470215, -1.085724115371704, -0.932558536529541, 0.3133692145347595, 0.6124506592750549, -0.5015885829925537, 0.7716760635375977, 0.53551185131073, 0.1019904837012291, -0.017542988061904907, 0.04547636955976486, -1.7223589420318604, -0.6068980097770691, -0.46919167041778564, -0.5693309903144836, 0.35203808546066284, 1.9967564344406128, -0.7374022006988525, 0.5386371612548828, -0.46876007318496704, 0.49907174706459045, 0.10381826758384705, -0.9562126398086548, 0.3801214396953583, 0.22383977472782135, -0.9557107090950012, 1.160491704940796, -1.5991169214248657, -1.5043666362762451, 0.33810925483703613, 0.8479424715042114, -1.1167346239089966, -0.9001526832580566, 0.48429203033447266, -0.3173525929450989, 0.40314874053001404, 0.4281829297542572, 0.15020599961280823, -0.37284475564956665, -0.9009971618652344, -0.49172070622444153, 0.4579662084579468, -0.35013318061828613, -0.3349865674972534, 0.24459095299243927, -1.6385728120803833, 1.1106305122375488, -0.0860854983329773, 1.3745501041412354, 0.31536394357681274, 1.0104273557662964, -1.1130146980285645, 0.7138518691062927, 0.0663658082485199, 1.5145845413208008, 0.8578313589096069, 0.49741432070732117, -0.4488382637500763, -0.9119421243667603, 0.4259665012359619, 0.1683916598558426, 0.4472023546695709, -1.9819234609603882, -0.15594786405563354, -0.812739908695221, -0.0047764102928340435, -0.043853409588336945, -0.0709269717335701, 0.2581913471221924, -0.9534600377082825, 0.3024892508983612, -0.1530575156211853, 0.5330618023872375, -0.1029520109295845, -0.24931885302066803, -0.2699353098869324, 0.9282355308532715, 0.21038112044334412, -2.045067071914673, -0.07153777778148651, 0.46172115206718445, 1.3097137212753296, 0.7080217599868774, 0.9695441126823425, -0.0497719906270504, 0.26990488171577454, 0.2934363782405853, 0.15826234221458435, -0.09371601045131683, 0.9732186794281006, 0.5975812673568726, 0.5730260610580444, 0.5928950309753418, 0.6852311491966248, 1.3789598941802979, 0.24300779402256012, -0.6643922328948975, -0.847078800201416, 0.20922642946243286, 0.34192854166030884, -0.7992908954620361, 0.44488391280174255, 0.87150639295578, 1.7836527824401855, -0.40232765674591064, 0.07053821533918381, 0.22388827800750732, -0.5700321793556213, 0.36216187477111816, -1.6872143745422363, -0.1790895164012909, -0.4622191786766052, 2.3591148853302, -0.28561362624168396, -1.2446072101593018, -0.29049673676490784, 1.4551748037338257, 0.2559528052806854, -0.014093301258981228, 1.387965440750122, -0.9703249931335449, -0.44380220770835876, 0.08690749853849411, -0.8501014113426208, -0.1310352087020874, -0.370597779750824, -0.5537847280502319, -0.3097158372402191, -0.5369753837585449, -2.495072841644287, 0.765285849571228, 0.3270197808742523, -0.5838102698326111, 0.539821207523346, 0.383084774017334, -0.5902585983276367, -0.2733248174190521, 1.0697442293167114, 2.6435959339141846, -0.22334696352481842, -0.7145569920539856, -1.1429603099822998, 1.3721401691436768, -0.033351268619298935, -0.2876232862472534, -0.1699957400560379, 0.835103452205658, 0.3788372278213501, 0.35587480664253235, 0.2612369656562805, -0.009213290177285671, -0.38370054960250854, 0.7559870481491089, -1.5665515661239624, 1.629961371421814, -0.03752700239419937, 0.028793634846806526, -1.020067572593689, 0.8250250220298767, 0.6556481122970581, 0.4494214355945587, 1.1202548742294312, 0.43028444051742554, 1.5359231233596802, 1.041020154953003, -0.7066844701766968, 1.5489469766616821, -1.8054251670837402, 2.1768362522125244, 0.8765782713890076, 1.2934635877609253, -0.21692216396331787, -1.7402191162109375, -0.9762787818908691, 0.2823454737663269, -0.9486923217773438, -0.21106521785259247, 0.9191186428070068, 0.17036795616149902, 0.16229134798049927, 0.06164988502860069, -0.1617763340473175, 0.41038379073143005, -1.5980169773101807, 0.37388354539871216, -0.007257972843945026, -0.2118297517299652, 0.2826045751571655, 1.783287525177002, -0.4249160885810852, 0.06634993851184845, 0.29396936297416687, -0.9415201544761658, 1.5015602111816406, -0.06311294436454773, 0.7522909045219421, 1.6246740818023682, -0.3372493386268616, 0.6582357883453369, 0.431241512298584, 0.4920855164527893, -1.6895831823349, -1.2356493473052979, 1.2103122472763062, -1.9032859802246094, -1.5364853143692017, -0.33472740650177, -0.23695790767669678, -0.07132607698440552, 0.6174368858337402, -1.2005311250686646, -0.6746325492858887, -1.2191824913024902, 0.2588367164134979, -0.4723782241344452, 0.38205236196517944, -0.15114478766918182, -0.31455785036087036, -0.9923432469367981, -1.032991886138916, -0.8256174921989441, -1.7465205192565918, -0.05798736587166786, 0.5144079923629761, 1.359388828277588, 0.11295410990715027, 0.025597911328077316, -0.19145530462265015, -0.9250731468200684, -1.0928072929382324, 0.5837975740432739, -1.255415916442871, -0.1921214908361435, 0.2822558879852295, -0.8426356315612793, 0.9556922912597656, -0.34244439005851746, -0.40981510281562805, 0.0986965000629425, -2.4209423065185547, 0.01751278154551983, 0.9345740079879761, -0.24553601443767548, -2.469071388244629, 0.9252734184265137, -1.2987912893295288, -0.3271334171295166, 0.6149167418479919, 0.17001500725746155, -0.7808459997177124, -0.16381190717220306, 0.7269181609153748, -0.18928484618663788, -0.4379761219024658, 0.6895426511764526, -0.4278271198272705, 0.3668849468231201, -0.7011963129043579, -0.8417720794677734, 0.9651613831520081, -0.0026560549158602953, 0.6656531691551208, 0.05451338738203049, -0.885131299495697, -0.6827953457832336, 0.3592623472213745, 1.1306309700012207, -0.2815524935722351, -0.9323133826255798, 1.40343177318573, -1.5462924242019653, -0.32715868949890137, 0.4060322940349579, -0.1791318655014038, 0.8714664578437805, 0.7774617671966553, 0.27309495210647583, -0.9575551152229309, -0.2511056065559387, 1.6078178882598877, -0.5180176496505737, 1.1542747020721436, -0.5245357751846313, -0.35841894149780273, 0.40553563833236694, 0.09149333834648132, 0.6418379545211792, 0.2688288688659668, -0.8809175491333008, 0.9613704681396484, -0.017518194392323494, -0.6839689016342163, -0.4448820948600769, -0.6818586587905884, -0.7602186799049377, 2.010451555252075, 0.0441918708384037, 0.5151491761207581, -0.1953754723072052, 0.2558828890323639, 0.5809893608093262, -0.37979641556739807, -0.39225298166275024, -0.6379557847976685, 0.4616219103336334, 0.4512965977191925, -0.8504845499992371, 1.6968610286712646, -0.1297706663608551, -0.46365827322006226, 0.3307342231273651, 0.06756104528903961, 0.6551358103752136, -0.3753357529640198, -0.5272400379180908, -1.4674843549728394, 1.0384465456008911, -1.6972047090530396, -0.7997245192527771, -0.1748865246772766, 0.26959869265556335, -0.29079127311706543, -0.06771334260702133, 1.1904374361038208, 0.16310274600982666, 0.12287984043359756, -0.10873419791460037, 0.5128397345542908, -0.13003775477409363, -0.4656884968280792, 0.2525407075881958, 0.813541829586029, -0.28404688835144043, 0.9083473086357117, -1.3526357412338257, -0.07693924754858017, -0.23329243063926697, -1.1606245040893555, -0.873624861240387, -0.37712493538856506, 0.141288161277771, -0.2683628499507904, -0.1336461305618286, 1.6620615720748901, 0.16013751924037933, -0.6163297295570374, 0.6681296229362488, -0.8930522799491882, 1.8881927728652954, -0.5116686820983887, -0.177787184715271, 0.22007669508457184, 0.07777030766010284, 0.12228237837553024, 0.7074461579322815, 1.1889721155166626, 1.3117728233337402, 1.260756254196167, -0.7387229204177856, -0.12914882600307465, -0.9806097745895386, -0.34767112135887146, 0.311309278011322, -0.7445475459098816, 0.28663602471351624, 0.7547844648361206, 0.10934557765722275, 0.022257810458540916, 0.7979835867881775, -0.39389893412590027, -1.362976312637329, -0.11755117028951645, 0.26475340127944946, -0.6659819483757019, 0.5357902646064758, -0.8469181656837463, 0.49130165576934814, -1.0150117874145508, -1.0644816160202026, -0.08677682280540466, 2.038400650024414, 0.4571692645549774, -1.0564026832580566, -0.46594908833503723, 1.7843049764633179, 0.6227691173553467, 2.161832809448242, -0.7011652588844299, -0.15169036388397217, 0.32782721519470215, 0.7930334806442261, -0.3232576847076416, -0.3524647355079651, -1.0462851524353027, -1.161974549293518, -0.2521781921386719, 0.711586058139801, -1.4667882919311523, 0.5747875571250916, 1.2537682056427002, -0.35695624351501465, -0.21869328618049622, -0.18091526627540588, 0.8158031105995178, 1.0178883075714111, -1.5145082473754883, -0.07040520012378693, 0.419685423374176, 0.1428961604833603, 1.1891744136810303, -0.020076557993888855, 0.12066233903169632, -0.12950843572616577, -0.46783486008644104, -1.6705068349838257, 1.0482709407806396, -0.8588837385177612, 0.5866004824638367, 2.079270601272583]",-0.19438280687045706,Anomaly
